Title,Price,Time,Image,href
Кот британец приглашает на вязку!,300 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/391263120_2_261x203_kot-britanets-priglashaet-na-vyazku-fotografii.jpg,https://www.olx.ua/obyavlenie/kot-britanets-priglashaet-na-vyazku-IDnV5yc.html#1e9c67dc87
Продам дорослого самця породи Ротвейлер,2 500 грн.,Вчера 13:16,https://img01-olxua.akamaized.net/img-olxua/596532790_1_261x203_prodam-doroslogo-samtsya-porodi-rotveyler-monastyrische_rev005.jpg,https://www.olx.ua/obyavlenie/prodam-doroslogo-samtsya-porodi-rotveyler-IDxvBLO.html#610256cd8a;promoted
Солнечный Кот в поисках дома,Бесплатно,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596284296_1_261x203_solnechnyy-kot-v-poiskah-doma-cherkassy.jpg,https://www.olx.ua/obyavlenie/solnechnyy-kot-v-poiskah-doma-IDxv4s0.html#610256cd8a;promoted
котик просто чорно-білий,Бесплатно,Вчера 10:16,https://img01-olxua.akamaized.net/img-olxua/593138698_1_261x203_kotik-prosto-chorno-bliy-korsun-shevchenkovskiy.jpg,https://www.olx.ua/obyavlenie/kotik-prosto-chorno-bliy-IDxoQRk.html#610256cd8a;promoted
Продам шпица,8 500 грн.,Вчера 15:15,https://img01-olxua.akamaized.net/img-olxua/591042672_5_261x203_prodam-shpitsa-cherkasskaya-oblast_rev007.jpg,https://www.olx.ua/obyavlenie/prodam-shpitsa-IDxk0qA.html#610256cd8a;promoted
"Срочно ищет новый дом бенгалка, розетка на золоте",2 000 грн.,Вчера 14:42,https://img01-olxua.akamaized.net/img-olxua/560390808_4_261x203_srochno-ischet-novyy-dom-bengalka-rozetka-na-zolote-zhivotnye_rev008.jpg,https://www.olx.ua/obyavlenie/srochno-ischet-novyy-dom-bengalka-rozetka-na-zolote-IDvdr0Y.html#610256cd8a;promoted
"Цихлозома чернополосая, молодняк,",5 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596200590_3_261x203_tsihlozoma-chernopolosaya-molodnyak-akvariumistika_rev002.jpg,https://www.olx.ua/obyavlenie/tsihlozoma-chernopolosaya-molodnyak-IDxwQFk.html#610256cd8a
"Когтеточка,дряпалка отличний подарок для кота.",70 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/544437740_1_261x203_kogtetochkadryapalka-otlichniy-podarok-dlya-kota-cherkassy.jpg,https://www.olx.ua/obyavlenie/kogtetochka-dryapalka-otlichniy-podarok-dlya-kota-IDwupKO.html#610256cd8a
Мила дівчинка Джек рассел,8 350 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596196560_1_261x203_mila-dvchinka-dzhek-rassel-shpola.jpg,https://www.olx.ua/obyavlenie/mila-dvchinka-dzhek-rassel-IDxwPXA.html#610256cd8a
Сказочные детки,14 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/434866428_8_261x203_skazochnye-detki-_rev005.jpg,https://www.olx.ua/obyavlenie/skazochnye-detki-IDq5aMk.html#610256cd8a
Симпатичний кобель Джек рассел,8 500 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596193940_1_261x203_simpatichniy-kobel-dzhek-rassel-shpola.jpg,https://www.olx.ua/obyavlenie/simpatichniy-kobel-dzhek-rassel-IDxwPwK.html#610256cd8a
Продаётся вяжущий бенгальский кот!,6 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/560387312_1_261x203_prodaetsya-vyazhuschiy-bengalskiy-kot-cherkassy.jpg,https://www.olx.ua/obyavlenie/prodaetsya-vyazhuschiy-bengalskiy-kot-IDvdqni.html#610256cd8a
Наповнювач для туалету,80 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596191994_1_261x203_napovnyuvach-dlya-tualetu-cherkassy_rev002.jpg,https://www.olx.ua/obyavlenie/napovnyuvach-dlya-tualetu-IDxwOWm.html#610256cd8a
Кольцо покрытие родий,125 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596191504_1_261x203_koltso-pokrytie-rodiy-cherkassy.jpg,https://www.olx.ua/obyavlenie/koltso-pokrytie-rodiy-IDxwOOa.html#610256cd8a
Канадцы,4 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/383837064_1_261x203_kanadtsy-cherkassy.jpg,https://www.olx.ua/obyavlenie/kanadtsy-IDnxphu.html#610256cd8a
Продажа шкуры кролика,1 791 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/583241310_1_261x203_prodazha-shkury-krolika-uman.jpg,https://www.olx.ua/obyavlenie/prodazha-shkury-krolika-IDvZOzO.html#610256cd8a
Кольцо покрытие родий,125 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596187636_6_261x203_koltso-pokrytie-rodiy-.jpg,https://www.olx.ua/obyavlenie/koltso-pokrytie-rodiy-IDxwO8k.html#610256cd8a
клетка для грызунов,200 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/517194174_1_261x203_kletka-dlya-gryzunov-cherkassy.jpg,https://www.olx.ua/obyavlenie/kletka-dlya-gryzunov-IDub8s8.html#610256cd8a
Холодильник/чиллер для аквариума Aqua Medic Titan 1500,15 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596183076_1_261x203_holodilnik-chiller-dlya-akvariuma-aqua-medic-titan-1500-cherkassy.jpg,https://www.olx.ua/obyavlenie/holodilnik-chiller-dlya-akvariuma-aqua-medic-titan-1500-IDxwNiG.html#610256cd8a
Кремово-рыжий котик,5 700 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596180464_1_261x203_kremovo-ryzhiy-kotik-cherkassy.jpg,https://www.olx.ua/obyavlenie/kremovo-ryzhiy-kotik-IDxwMOu.html#610256cd8a
Продажа вьетнамских свинок,1 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596126696_3_261x203_prodazha-vetnamskih-svinok-selhoz-zhivotnye.jpg,https://www.olx.ua/obyavlenie/prodazha-vetnamskih-svinok-IDxwDIS.html#610256cd8a
Котик мраморный мейн-кунчик,5 700 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596178862_1_261x203_kotik-mramornyy-meyn-kunchik-cherkassy.jpg,https://www.olx.ua/obyavlenie/kotik-mramornyy-meyn-kunchik-IDxwMvO.html#610256cd8a
Кофточка для собачки,100 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/441445196_1_261x203_koftochka-dlya-sobachki-cherkassy.jpg,https://www.olx.ua/obyavlenie/koftochka-dlya-sobachki-IDqpn8K.html#610256cd8a
Продам акваріум з рибками,1 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/462834228_1_261x203_prodam-akvarum-z-ribkami-vatutino.jpg,https://www.olx.ua/obyavlenie/prodam-akvarum-z-ribkami-IDrtSQg.html#610256cd8a
Чистокровный кремовый красавчик,5 900 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596177452_1_261x203_chistokrovnyy-kremovyy-krasavchik-cherkassy_rev006.jpg,https://www.olx.ua/obyavlenie/chistokrovnyy-kremovyy-krasavchik-IDxwMiV.html#610256cd8a
Кошечка черепашка,5 700 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596176114_1_261x203_koshechka-cherepashka-cherkassy_rev003.jpg,https://www.olx.ua/obyavlenie/koshechka-cherepashka-IDxwM4G.html#610256cd8a
Чудесные французские Бульдожки,5 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596166980_1_261x203_chudesnye-frantsuzskie-buldozhki-cherkassy.jpg,https://www.olx.ua/obyavlenie/chudesnye-frantsuzskie-buldozhki-IDxwLjE.html#610256cd8a
инкубатор для яиц,1 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596172924_1_261x203_inkubator-dlya-yaits-smela.jpg,https://www.olx.ua/obyavlenie/inkubator-dlya-yaits-IDxwLxg.html#610256cd8a
Щенки Американского Стаффордширского Терьера.,5 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596146450_1_261x203_schenki-amerikanskogo-staffordshirskogo-terera-cherkassy.jpg,https://www.olx.ua/obyavlenie/schenki-amerikanskogo-staffordshirskogo-terera-IDxwHYe.html#610256cd8a
Хаски! Верный друг!,4 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596147002_1_261x203_haski-vernyy-drug-cherkassy.jpg,https://www.olx.ua/obyavlenie/haski-vernyy-drug-IDxwHe6.html#610256cd8a
Отдам хомяков. Есть клетки и другое.,1 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596140722_1_261x203_otdam-homyakov-est-kletki-i-drugoe-cherkassy_rev001.jpg,https://www.olx.ua/obyavlenie/otdam-homyakov-est-kletki-i-drugoe-IDxwG3y.html#610256cd8a
кораллы из тайланда,80 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/548662940_3_261x203_korally-iz-taylanda-akvariumistika_rev002.jpg,https://www.olx.ua/obyavlenie/korally-iz-taylanda-IDwGBB6.html#610256cd8a
Отличная клетка для шиншиллы или кролика,500 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/560925206_1_261x203_otlichnaya-kletka-dlya-shinshilly-ili-krolika-cherkassy_rev001.jpg,https://www.olx.ua/obyavlenie/otlichnaya-kletka-dlya-shinshilly-ili-krolika-IDveT1V.html#610256cd8a
Сумка для кота,400 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/562922248_1_261x203_sumka-dlya-kota-cherkassy.jpg,https://www.olx.ua/obyavlenie/sumka-dlya-kota-IDvkhc8.html#610256cd8a
щенки бультерьера,12 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/583337782_1_261x203_schenki-bulterera-cherkassy.jpg,https://www.olx.ua/obyavlenie/schenki-bulterera-IDx3cjo.html#610256cd8a;promoted
Срочно!!!Продам щенков.,500 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596119116_1_261x203_srochnoprodam-schenkov-uman_rev002.jpg,https://www.olx.ua/obyavlenie/srochno-prodam-schenkov-IDxwCy8.html#610256cd8a
Щенки немецкой овчарки ЧИСТОКРОВНЫЕ,1 800 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596117158_8_261x203_schenki-nemetskoy-ovcharki-chistokrovnye-_rev021.jpg,https://www.olx.ua/obyavlenie/schenki-nemetskoy-ovcharki-chistokrovnye-IDxwBIY.html#610256cd8a
Инкубационные яйца с Европы,7 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/581608346_3_261x203_inkubatsionnye-yaytsa-s-evropy-selhoz-zhivotnye_rev001.jpg,https://www.olx.ua/obyavlenie/inkubatsionnye-yaytsa-s-evropy-IDvZK9q.html#610256cd8a
"Продам вулики, ульи на 24 рамки (великі)",900 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/133459499_1_261x203_prodam-vuliki-uli-na-24-ramki-velik-uman.jpg,https://www.olx.ua/obyavlenie/prodam-vuliki-uli-na-24-ramki-velik-ID9bzWJ.html#610256cd8a
"Упряж кінна, робоча",1 500 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/155891651_1_261x203_upryazh-knna-robocha-uman.jpg,https://www.olx.ua/obyavlenie/upryazh-knna-robocha-IDaDo5t.html#610256cd8a
Свитер для кота Pet Fashion Брюс XS,100 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596108026_1_261x203_sviter-dlya-kota-pet-fashion-bryus-xs-cherkassy.jpg,https://www.olx.ua/obyavlenie/sviter-dlya-kota-pet-fashion-bryus-xs-IDxwA9g.html?sd=1#610256cd8a
Американский бульдог,4 000 грн.,23  янв.,https://img01-olxua.akamaized.net/img-olxua/581002110_3_261x203_amerikanskiy-buldog-sobaki_rev008.jpg,https://www.olx.ua/obyavlenie/amerikanskiy-buldog-IDvYFcu.html#fc06961309;promoted
Щенки Аляскинского Маламута,9 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/590539356_1_261x203_schenki-alyaskinskogo-malamuta-cherkassy_rev012.jpg,https://www.olx.ua/obyavlenie/schenki-alyaskinskogo-malamuta-IDxiRQv.html#fc06961309;promoted
Клітка для вирощування перепелів та курчат,3 500 грн.,Вчера 14:07,https://img01-olxua.akamaized.net/img-olxua/481894810_1_261x203_kltka-dlya-viroschuvannya-perepelv-ta-kurchat-kamenka_rev001.jpg,https://www.olx.ua/obyavlenie/kltka-dlya-viroschuvannya-perepelv-ta-kurchat-IDsqvKY.html#fc06961309;promoted
Щенок Кане корсо,9 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/581472128_4_261x203_schenok-kane-korso-zhivotnye_rev010.jpg,https://www.olx.ua/obyavlenie/schenok-kane-korso-IDvZl14.html#fc06961309
Суперская собака только в самые лучшие руки),Бесплатно,24  янв.,https://img01-olxua.akamaized.net/img-olxua/473156326_3_261x203_superskaya-sobaka-tolko-v-samye-luchshie-ruki-besplatno-zhivotnye-i-vyazka_rev008.jpg,https://www.olx.ua/obyavlenie/superskaya-sobaka-tolko-v-samye-luchshie-ruki-IDrZDam.html#fc06961309;promoted
Курточка для собачки,400 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/568711054_1_261x203_kurtochka-dlya-sobachki-smela_rev003.jpg,https://www.olx.ua/obyavlenie/kurtochka-dlya-sobachki-IDvybtV.html#fc06961309
"Ботинки для собак ""КРОСС"" №0 утепленные",250 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596104048_1_261x203_botinki-dlya-sobak-kross-0-uteplennye-cherkassy.jpg,https://www.olx.ua/obyavlenie/botinki-dlya-sobak-kross-0-uteplennye-IDxwzwI.html#fc06961309
"Стаффордширский терьер КСУ, Амстафф, АСТ, голубопалевые,чернобелый",6 100 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596089840_6_261x203_staffordshirskiy-terer-ksu-amstaff-ast-golubopalevyechernobelyy-.jpg,https://www.olx.ua/obyavlenie/staffordshirskiy-terer-ksu-amstaff-ast-golubopalevye-chernobelyy-IDxwvPK.html#fc06961309
"Лежак, спальное место для собачки или кошечки",260 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/563375060_1_261x203_lezhak-spalnoe-mesto-dlya-sobachki-ili-koshechki-cherkassy.jpg,https://www.olx.ua/obyavlenie/lezhak-spalnoe-mesto-dlya-sobachki-ili-koshechki-IDvlpb8.html?sd=1#fc06961309
Вулики .Будинок бджолиний оздоровчий.,1 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596087488_1_261x203_vuliki-budinok-bdzholiniy-ozdorovchiy-uman.jpg,https://www.olx.ua/obyavlenie/vuliki-budinok-bdzholiniy-ozdorovchiy-IDxwvhk.html#fc06961309
Поддон піддон для воды Корпус сетка для инкубатора інкубатора Квочка,90 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/487663244_5_261x203_poddon-pddon-dlya-vody-korpus-setka-dlya-inkubatora-nkubatora-kvochka-cherkasskaya-oblast.jpg,https://www.olx.ua/obyavlenie/poddon-pddon-dlya-vody-korpus-setka-dlya-inkubatora-nkubatora-kvochka-IDsIiHa.html#fc06961309
Поводок,250 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/520328000_1_261x203_povodok-cherkassy.jpg,https://www.olx.ua/obyavlenie/povodok-IDukEwI.html#fc06961309
"суточный цыплёнок редбро,мастергрей,испанки",9 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/589505408_1_261x203_sutochnyy-tsyplenok-redbromastergreyispanki-cherkassy.jpg,https://www.olx.ua/obyavlenie/sutochnyy-tsyplenok-redbro-mastergrey-ispanki-IDxgzpU.html#fc06961309
Инкубационные яйца с Европы и Украины,6 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/586017620_1_261x203_inkubatsionnye-yaytsa-s-evropy-i-ukrainy-cherkasi.jpg,https://www.olx.ua/obyavlenie/inkubatsionnye-yaytsa-s-evropy-i-ukrainy-IDx8g8s.html#fc06961309
Меляса,2 800 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596081000_1_261x203_melyasa-zolotonosha.jpg,https://www.olx.ua/obyavlenie/melyasa-IDxww1Q.html#fc06961309
Кобель Рыжик 4-5 лет добрый с непростой судьбой.,Бесплатно,24  янв.,https://img01-olxua.akamaized.net/img-olxua/594009382_1_261x203_kobel-ryzhik-4-5-let-dobryy-s-neprostoy-sudboy-cherkassy.jpg,https://www.olx.ua/obyavlenie/kobel-ryzhik-4-5-let-dobryy-s-neprostoy-sudboy-IDxqVkQ.html#fc06961309;promoted
Цыплята,18 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596072382_1_261x203_tsyplyata-smela.jpg,https://www.olx.ua/obyavlenie/tsyplyata-IDxwtog.html#fc06961309
выставочная девочка бультерьер,11 899 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596064684_1_261x203_vystavochnaya-devochka-bulterer-cherkassy.jpg,https://www.olx.ua/obyavlenie/vystavochnaya-devochka-bulterer-IDxwsk4.html#fc06961309
"Хом'ячки, хомячки, хом'як, хомяк",20 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/582438874_5_261x203_homyachki-homyachki-homyak-homyak-cherkaska-oblast_rev006.jpg,https://www.olx.ua/obyavlenie/homyachki-homyachki-homyak-homyak-IDx1sSs.html#fc06961309
"Котенок мальчик, 5 месяцев",Бесплатно,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596067030_1_261x203_kotenok-malchik-5-mesyatsev-cherkassy.jpg,https://www.olx.ua/obyavlenie/kotenok-malchik-5-mesyatsev-IDxwstq.html#fc06961309
Свині мангалиця венгерська,1 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/474239932_1_261x203_svin-mangalitsya-vengerska-zvenigorodka.jpg,https://www.olx.ua/obyavlenie/svin-mangalitsya-vengerska-IDs2SlY.html#fc06961309
Девочка экстра мини чихуашка,4 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596051434_1_261x203_devochka-ekstra-mini-chihuashka-cherkassy_rev005.jpg,https://www.olx.ua/obyavlenie/devochka-ekstra-mini-chihuashka-IDxwpNU.html#fc06961309
Продаємо Мангаліцу,1 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/538292688_1_261x203_prodamo-mangaltsu-zvenigorodka.jpg,https://www.olx.ua/obyavlenie/prodamo-mangaltsu-IDwcDOu.html#fc06961309
Оргпинтон золотой,500 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596046028_1_261x203_orgpinton-zolotoy-smela.jpg,https://www.olx.ua/obyavlenie/orgpinton-zolotoy-IDxwoKa.html#fc06961309
Поводок для собак,40 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596039000_1_261x203_povodok-dlya-sobak-cherkassy.jpg,https://www.olx.ua/obyavlenie/povodok-dlya-sobak-IDxwnze.html#fc06961309
срочно!кошечка донского сфинкса,3 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/481740968_1_261x203_srochnokoshechka-donskogo-sfinksa-chernobay.jpg,https://www.olx.ua/obyavlenie/srochno-koshechka-donskogo-sfinksa-IDsq2s0.html#fc06961309
